idade,escolaridade,estado_civil,gastos_mensais,cidade,genero,renda
48,Pós-graduação,Casado,3468.88,Salvador,Feminino,8269.16
31,Superior,Solteiro,1799.61,Rio de Janeiro,Masculino,6456.34
37,Superior,Casado,2393.69,São Paulo,Masculino,8210.23
35,Médio,Solteiro,2306.76,São Paulo,Feminino,4940.19
46,Superior,Casado,3207.13,Porto Alegre,Feminino,5859.36
23,Fundamental,Divorciado,1563.14,São Paulo,Feminino,3887.8
49,Fundamental,Casado,2183.04,Rio de Janeiro,Feminino,5547.43
46,Fundamental,Divorciado,2595.09,Rio de Janeiro,Masculino,5579.49
60,Médio,Divorciado,2881.85,Belo Horizonte,Feminino,5122.34
19,Médio,Casado,1533.38,São Paulo,Masculino,4732.65
40,Médio,Divorciado,2458.56,Salvador,Feminino,1927.73
36,Fundamental,Divorciado,1726.38,Salvador,Feminino,3663.87
48,Médio,Solteiro,2788.29,Porto Alegre,Feminino,4917.6
68,Superior,Solteiro,3089.39,Belo Horizonte,Masculino,7181.78
22,Médio,Divorciado,1412.43,Salvador,Feminino,1826.14
36,Superior,Casado,2267.73,Porto Alegre,Feminino,5830.24
51,Médio,Divorciado,2355.26,São Paulo,Feminino,5599.42
27,Superior,Casado,2401.82,Belo Horizonte,Masculino,5614.43
42,Médio,Solteiro,2463.53,Belo Horizonte,Masculino,4676.38
19,Médio,Casado,1545.54,Rio de Janeiro,Feminino,4274.63
28,Médio,Divorciado,1456.72,São Paulo,Masculino,4403.54
67,Superior,Divorciado,2909.85,Belo Horizonte,Feminino,7136.12
48,Superior,Divorciado,3193.91,Porto Alegre,Masculino,6188.13
32,Médio,Divorciado,2176.78,Salvador,Feminino,4927.45
26,Médio,Divorciado,2101.26,São Paulo,Masculino,7290.33
40,Superior,Casado,2660.27,São Paulo,Feminino,5425.9
36,Superior,Divorciado,2780.45,Belo Horizonte,Masculino,2649.39
26,Médio,Solteiro,1588.14,Belo Horizonte,Masculino,2772.21
52,Médio,Divorciado,2704.18,Belo Horizonte,Feminino,3658.86
38,Médio,Casado,1996.1,Porto Alegre,Feminino,4741.12
26,Superior,Divorciado,2035.72,Rio de Janeiro,Masculino,7292.12
45,Médio,Divorciado,2419.6,Belo Horizonte,Feminino,5065.43
63,Pós-graduação,Casado,3943.93,Rio de Janeiro,Feminino,8835.99
68,Médio,Divorciado,3313.48,Rio de Janeiro,Feminino,7132.33
24,Médio,Casado,1334.63,São Paulo,Feminino,5414.88
33,Médio,Divorciado,2268.13,Salvador,Masculino,4315.46
33,Pós-graduação,Solteiro,3028.97,Salvador,Feminino,7201.48
50,Superior,Divorciado,3320.39,Porto Alegre,Masculino,5884.99
21,Médio,Casado,1947.29,Porto Alegre,Masculino,1831.6
21,Superior,Solteiro,1399.94,Salvador,Feminino,5646.57
56,Médio,Casado,2994.59,Salvador,Feminino,6494.47
57,Médio,Divorciado,3037.92,São Paulo,Masculino,4472.35
34,Fundamental,Solteiro,1642.51,São Paulo,Feminino,5466.0
54,Médio,Casado,2151.44,Salvador,Feminino,3897.95
56,Médio,Solteiro,2912.42,Belo Horizonte,Masculino,5266.57
69,Pós-graduação,Solteiro,4104.08,Belo Horizonte,Masculino,7050.58
46,Médio,Casado,2187.27,São Paulo,Masculino,6080.69
69,Pós-graduação,Solteiro,4501.63,Rio de Janeiro,Feminino,9877.53
53,Médio,Casado,2680.76,Salvador,Feminino,5477.1
55,Superior,Solteiro,2524.22,Porto Alegre,Masculino,6897.4
56,Médio,Solteiro,2374.72,Belo Horizonte,Masculino,4986.64
67,Fundamental,Solteiro,3322.7,Rio de Janeiro,Feminino,7138.27
54,Médio,Divorciado,2630.74,Belo Horizonte,Feminino,4254.29
69,Fundamental,Divorciado,2854.08,Rio de Janeiro,Feminino,7025.62
52,Superior,Casado,3195.75,Salvador,Masculino,5547.31
24,Médio,Solteiro,1537.69,Salvador,Feminino,3825.01
44,Superior,Casado,2445.87,Salvador,Feminino,5508.72
45,Médio,Divorciado,2655.01,São Paulo,Masculino,5738.95
39,Fundamental,Divorciado,2520.26,Rio de Janeiro,Feminino,4663.05
31,Médio,Divorciado,2074.34,Porto Alegre,Masculino,3282.36
24,Pós-graduação,Divorciado,2259.62,Porto Alegre,Feminino,5976.72
54,Superior,Casado,3675.05,Salvador,Masculino,4868.93
39,Médio,Solteiro,2714.81,Porto Alegre,Masculino,4815.55
22,Médio,Casado,2041.91,Belo Horizonte,Masculino,3146.33
19,Fundamental,Solteiro,1661.13,Rio de Janeiro,Feminino,2660.78
44,Pós-graduação,Divorciado,3347.32,Rio de Janeiro,Feminino,7657.03
38,Superior,Solteiro,2771.19,Rio de Janeiro,Feminino,5801.17
55,Médio,Divorciado,2307.52,Belo Horizonte,Feminino,5149.64
32,Médio,Casado,1796.5,São Paulo,Masculino,4390.52
38,Fundamental,Solteiro,1964.12,Belo Horizonte,Feminino,4807.02
27,Pós-graduação,Casado,2992.15,Rio de Janeiro,Feminino,6155.0
40,Fundamental,Divorciado,2274.12,Rio de Janeiro,Masculino,5433.5
56,Superior,Casado,2892.51,Rio de Janeiro,Masculino,7654.26
22,Médio,Divorciado,1182.22,Porto Alegre,Masculino,2679.8
18,Superior,Divorciado,2146.69,São Paulo,Masculino,5654.65
30,Superior,Divorciado,2081.04,Belo Horizonte,Feminino,4963.22
38,Superior,Casado,2263.43,Rio de Janeiro,Masculino,7608.15
43,Superior,Casado,3418.94,Salvador,Feminino,5734.93
67,Superior,Solteiro,4202.91,São Paulo,Feminino,8987.68
62,Fundamental,Solteiro,2725.29,Salvador,Masculino,5934.02
38,Médio,Casado,1592.97,São Paulo,Masculino,3654.38
35,Médio,Casado,2413.26,Rio de Janeiro,Masculino,4666.55
54,Pós-graduação,Casado,3720.83,São Paulo,Masculino,9532.04
62,Médio,Casado,3091.01,São Paulo,Masculino,6344.3
49,Superior,Divorciado,2779.57,Rio de Janeiro,Feminino,7031.98
53,Superior,Divorciado,2778.51,Salvador,Masculino,6293.68
34,Médio,Divorciado,1948.17,Salvador,Feminino,4306.63
52,Médio,Casado,2612.29,Porto Alegre,Masculino,4212.94
66,Médio,Divorciado,2760.57,Salvador,Feminino,5013.64
28,Médio,Divorciado,2229.0,Salvador,Feminino,4238.69
38,Médio,Solteiro,1618.78,São Paulo,Feminino,5108.23
69,Fundamental,Solteiro,3192.78,Porto Alegre,Masculino,5273.81
43,Superior,Divorciado,2827.88,Rio de Janeiro,Masculino,6686.25
21,Pós-graduação,Divorciado,2995.65,Rio de Janeiro,Masculino,7561.79
51,Médio,Divorciado,2242.22,Belo Horizonte,Feminino,4532.21
69,Médio,Casado,3281.75,Porto Alegre,Feminino,5609.69
65,Fundamental,Solteiro,3093.13,São Paulo,Masculino,4535.66
35,Superior,Solteiro,2623.24,Belo Horizonte,Masculino,5493.93
57,Superior,Solteiro,2944.03,Belo Horizonte,Feminino,6220.16
52,Fundamental,Divorciado,2328.07,Rio de Janeiro,Feminino,6520.24
58,Fundamental,Casado,2651.11,Salvador,Masculino,4849.81
46,Superior,Solteiro,2729.2,São Paulo,Masculino,8282.69
69,Superior,Solteiro,3948.03,Porto Alegre,Masculino,7561.75
46,Fundamental,Casado,2420.67,Belo Horizonte,Feminino,3555.81
55,Superior,Divorciado,3388.43,São Paulo,Feminino,6015.68
59,Médio,Divorciado,2334.65,Rio de Janeiro,Masculino,5867.3
38,Médio,Solteiro,1587.41,Belo Horizonte,Masculino,3928.46
59,Superior,Solteiro,3216.66,Belo Horizonte,Masculino,4752.48
30,Superior,Casado,2016.53,Rio de Janeiro,Masculino,5948.02
66,Médio,Solteiro,2991.96,Rio de Janeiro,Masculino,5970.93
58,Pós-graduação,Casado,3487.07,Rio de Janeiro,Feminino,9101.15
34,Médio,Solteiro,2111.86,São Paulo,Masculino,6717.34
26,Superior,Solteiro,2045.15,São Paulo,Feminino,4130.16
58,Médio,Solteiro,2908.32,São Paulo,Feminino,6844.79
18,Superior,Divorciado,1775.7,Salvador,Feminino,4885.67
19,Pós-graduação,Casado,2010.71,Belo Horizonte,Feminino,5453.07
65,Fundamental,Casado,3205.81,São Paulo,Feminino,6274.19
46,Pós-graduação,Divorciado,3149.38,Salvador,Feminino,8213.58
50,Superior,Divorciado,3411.75,Belo Horizonte,Feminino,6111.27
27,Superior,Divorciado,2117.55,São Paulo,Feminino,3913.95
67,Médio,Casado,2763.2,Rio de Janeiro,Masculino,6714.59
57,Superior,Solteiro,3124.79,Porto Alegre,Masculino,7071.89
38,Superior,Divorciado,2471.88,São Paulo,Masculino,5986.63
45,Médio,Divorciado,2387.85,Porto Alegre,Masculino,5113.78
28,Pós-graduação,Divorciado,2960.78,São Paulo,Masculino,8342.68
51,Fundamental,Solteiro,2696.28,Rio de Janeiro,Feminino,6855.65
25,Fundamental,Solteiro,1724.28,Porto Alegre,Feminino,4253.1
39,Médio,Divorciado,1719.77,Salvador,Feminino,6495.22
25,Médio,Solteiro,2267.03,Rio de Janeiro,Feminino,5415.98
66,Superior,Divorciado,3369.2,Porto Alegre,Feminino,6969.99
32,Fundamental,Solteiro,1833.56,Porto Alegre,Masculino,4401.21
34,Pós-graduação,Casado,2993.34,Rio de Janeiro,Masculino,7831.69
40,Fundamental,Casado,2121.61,Rio de Janeiro,Feminino,4751.66
41,Fundamental,Solteiro,1705.28,Rio de Janeiro,Masculino,4009.03
62,Fundamental,Casado,3032.49,Belo Horizonte,Masculino,4980.71
36,Médio,Casado,1833.87,Salvador,Masculino,4695.7
22,Pós-graduação,Casado,2562.85,São Paulo,Masculino,6298.03
49,Superior,Divorciado,3497.8,Porto Alegre,Masculino,6369.19
61,Superior,Solteiro,3613.35,São Paulo,Feminino,7214.14
18,Fundamental,Solteiro,2023.66,Rio de Janeiro,Masculino,3952.16
40,Médio,Solteiro,1996.9,Salvador,Masculino,3996.08
54,Médio,Casado,2839.01,Salvador,Feminino,4947.47
25,Médio,Divorciado,1870.98,Belo Horizonte,Feminino,5570.71
30,Fundamental,Solteiro,1883.61,Rio de Janeiro,Feminino,4037.0
25,Superior,Casado,2024.82,Porto Alegre,Feminino,4771.84
40,Médio,Divorciado,2525.38,Belo Horizonte,Feminino,3844.53
60,Superior,Divorciado,3145.77,Rio de Janeiro,Feminino,6058.67
18,Médio,Solteiro,1580.88,Belo Horizonte,Feminino,3819.14
62,Fundamental,Solteiro,3133.93,São Paulo,Feminino,5326.33
68,Superior,Casado,3246.98,Rio de Janeiro,Masculino,9331.92
41,Fundamental,Solteiro,1903.41,Porto Alegre,Feminino,3325.3
52,Superior,Casado,3814.83,Porto Alegre,Feminino,6543.1
41,Superior,Divorciado,2471.98,Rio de Janeiro,Masculino,8341.89
34,Fundamental,Divorciado,2505.02,Belo Horizonte,Feminino,4213.44
22,Pós-graduação,Divorciado,2644.1,Salvador,Feminino,5570.58
37,Médio,Divorciado,1982.24,Rio de Janeiro,Feminino,4014.7
38,Fundamental,Solteiro,2042.01,Porto Alegre,Feminino,1762.6
57,Superior,Solteiro,3191.33,São Paulo,Masculino,7033.5
48,Médio,Casado,2841.37,Porto Alegre,Masculino,3036.74
63,Superior,Casado,3616.83,Salvador,Feminino,6675.38
53,Superior,Casado,3026.52,Porto Alegre,Masculino,5777.63
28,Pós-graduação,Casado,2280.25,Salvador,Masculino,6552.68
69,Médio,Casado,3076.19,Rio de Janeiro,Masculino,5351.58
32,Médio,Divorciado,1999.85,Porto Alegre,Masculino,3125.85
36,Superior,Divorciado,2957.56,Belo Horizonte,Masculino,5872.64
24,Fundamental,Divorciado,1278.96,Belo Horizonte,Masculino,3543.2
68,Médio,Casado,2891.95,Porto Alegre,Feminino,3612.6
45,Médio,Divorciado,2192.48,Porto Alegre,Feminino,5072.06
68,Fundamental,Divorciado,3023.24,São Paulo,Masculino,5367.77
60,Médio,Divorciado,2827.31,Porto Alegre,Masculino,3481.66
22,Superior,Divorciado,2291.52,São Paulo,Masculino,5389.35
22,Superior,Solteiro,1591.54,São Paulo,Feminino,8029.26
47,Fundamental,Casado,2461.89,São Paulo,Feminino,5026.0
49,Fundamental,Casado,2543.7,São Paulo,Feminino,5558.05
25,Médio,Solteiro,1772.55,Rio de Janeiro,Feminino,4945.67
27,Superior,Divorciado,2256.72,Belo Horizonte,Feminino,3989.4
55,Fundamental,Divorciado,1624.06,São Paulo,Feminino,6066.51
64,Superior,Divorciado,3590.44,Belo Horizonte,Masculino,5882.19
49,Fundamental,Casado,2178.04,São Paulo,Feminino,6011.63
65,Superior,Casado,3634.11,Belo Horizonte,Feminino,7155.27
45,Médio,Casado,2725.04,Porto Alegre,Feminino,4565.77
34,Superior,Casado,2017.17,Porto Alegre,Masculino,5374.71
48,Médio,Casado,2614.98,Belo Horizonte,Feminino,6414.96
25,Superior,Solteiro,1879.33,São Paulo,Masculino,5987.61
57,Médio,Casado,2697.28,Rio de Janeiro,Masculino,6382.15
42,Superior,Divorciado,2722.22,Belo Horizonte,Feminino,5969.33
26,Superior,Casado,2506.93,Salvador,Feminino,3798.97
19,Fundamental,Solteiro,1752.38,Rio de Janeiro,Feminino,3181.31
32,Superior,Divorciado,2538.63,Salvador,Masculino,4016.27
67,Médio,Solteiro,2516.99,Belo Horizonte,Feminino,4567.41
20,Fundamental,Divorciado,845.56,São Paulo,Masculino,3493.41
66,Médio,Casado,3253.68,Salvador,Masculino,5098.11
53,Fundamental,Solteiro,2813.94,Belo Horizonte,Feminino,4436.38
21,Superior,Divorciado,1830.76,Rio de Janeiro,Feminino,6126.28
31,Superior,Casado,2534.2,São Paulo,Feminino,7400.54
58,Fundamental,Divorciado,2677.22,Salvador,Masculino,6043.02
58,Médio,Solteiro,3065.95,Belo Horizonte,Feminino,5178.3
42,Superior,Solteiro,2785.08,São Paulo,Masculino,5769.37
67,Pós-graduação,Solteiro,4280.12,São Paulo,Feminino,10399.29
27,Médio,Solteiro,1625.93,Porto Alegre,Masculino,2799.33
38,Pós-graduação,Casado,3225.51,São Paulo,Feminino,8334.44
53,Médio,Divorciado,2466.2,Belo Horizonte,Feminino,4931.29
29,Médio,Casado,1684.46,Rio de Janeiro,Masculino,3388.58
44,Superior,Solteiro,2121.04,Porto Alegre,Masculino,5174.12
57,Médio,Divorciado,2987.04,Belo Horizonte,Feminino,5363.12
19,Médio,Solteiro,2094.91,Belo Horizonte,Masculino,2797.2
30,Médio,Casado,1483.6,Belo Horizonte,Masculino,6412.28
49,Superior,Casado,3178.08,Salvador,Masculino,5504.83
48,Superior,Casado,3135.58,Salvador,Masculino,4891.89
33,Médio,Divorciado,1835.62,Rio de Janeiro,Feminino,4722.85
49,Médio,Divorciado,2248.75,Belo Horizonte,Masculino,4127.78
49,Médio,Solteiro,2824.15,Salvador,Feminino,2734.8
51,Médio,Divorciado,2852.53,Salvador,Feminino,5385.44
28,Médio,Divorciado,1975.45,Salvador,Feminino,4391.28
27,Superior,Casado,2154.01,Rio de Janeiro,Masculino,6703.78
32,Médio,Solteiro,2286.84,Rio de Janeiro,Feminino,4920.43
34,Médio,Casado,1769.02,Belo Horizonte,Feminino,3565.01
57,Fundamental,Solteiro,3136.19,Porto Alegre,Feminino,5022.61
35,Médio,Solteiro,2539.66,Belo Horizonte,Feminino,3627.57
26,Pós-graduação,Divorciado,3134.44,Salvador,Feminino,5666.43
42,Médio,Casado,2362.84,Salvador,Masculino,5640.55
57,Fundamental,Divorciado,1945.78,São Paulo,Feminino,7114.97
31,Médio,Divorciado,1874.57,Belo Horizonte,Masculino,4210.21
42,Médio,Divorciado,2789.46,Salvador,Feminino,3673.49
67,Fundamental,Solteiro,3291.12,Salvador,Feminino,5934.77
39,Médio,Casado,2300.59,Porto Alegre,Masculino,3711.76
69,Médio,Casado,2865.75,São Paulo,Masculino,6172.47
47,Médio,Divorciado,2717.32,Belo Horizonte,Feminino,4333.9
37,Médio,Solteiro,1638.11,Rio de Janeiro,Feminino,5291.01
38,Médio,Casado,2088.75,Belo Horizonte,Feminino,3499.28
61,Pós-graduação,Casado,4351.96,Belo Horizonte,Feminino,7910.93
49,Médio,Divorciado,2228.69,Porto Alegre,Feminino,5767.27
68,Médio,Solteiro,3222.76,Belo Horizonte,Masculino,3726.14
63,Médio,Divorciado,2362.86,Porto Alegre,Feminino,6167.01
66,Médio,Casado,2784.34,Porto Alegre,Feminino,5168.37
38,Superior,Solteiro,2693.84,Salvador,Masculino,4939.73
52,Médio,Divorciado,2666.09,Rio de Janeiro,Masculino,5297.23
49,Superior,Casado,3590.23,Porto Alegre,Feminino,5961.34
47,Fundamental,Divorciado,2258.78,São Paulo,Masculino,6278.32
56,Médio,Divorciado,2858.33,São Paulo,Masculino,5975.46
66,Superior,Divorciado,3649.91,Rio de Janeiro,Masculino,7308.27
29,Médio,Solteiro,1693.35,Porto Alegre,Feminino,4140.84
58,Médio,Casado,3026.78,Rio de Janeiro,Feminino,5803.99
64,Médio,Casado,3120.45,Salvador,Feminino,5727.08
35,Superior,Casado,2467.96,São Paulo,Masculino,6521.48
38,Fundamental,Casado,2198.41,Belo Horizonte,Feminino,2838.08
30,Superior,Solteiro,2112.13,São Paulo,Feminino,6571.74
38,Fundamental,Divorciado,1874.32,Porto Alegre,Masculino,2255.79
25,Superior,Casado,2243.53,Rio de Janeiro,Feminino,5649.83
63,Médio,Solteiro,3114.24,São Paulo,Masculino,5140.22
57,Superior,Divorciado,3109.95,Belo Horizonte,Masculino,4377.34
63,Médio,Solteiro,2705.06,Belo Horizonte,Masculino,5396.37
24,Pós-graduação,Solteiro,2650.78,Rio de Janeiro,Masculino,8033.18
40,Fundamental,Casado,2448.59,Rio de Janeiro,Feminino,4968.63
61,Fundamental,Casado,2424.45,São Paulo,Feminino,7334.55
49,Médio,Divorciado,2728.4,Porto Alegre,Feminino,4450.53
28,Fundamental,Divorciado,1993.59,Salvador,Masculino,3577.34
39,Fundamental,Casado,1763.03,Belo Horizonte,Feminino,3107.65
39,Pós-graduação,Solteiro,3099.42,Rio de Janeiro,Feminino,8532.17
60,Pós-graduação,Casado,3990.82,Salvador,Masculino,8537.39
42,Médio,Divorciado,1686.87,Salvador,Masculino,3682.06
39,Pós-graduação,Solteiro,2859.4,Salvador,Feminino,5667.89
45,Médio,Solteiro,1893.13,Porto Alegre,Masculino,2756.36
46,Médio,Solteiro,2206.61,Rio de Janeiro,Feminino,6307.54
30,Superior,Casado,2711.32,Belo Horizonte,Masculino,3834.06
35,Superior,Casado,2789.48,Rio de Janeiro,Masculino,7772.56
19,Pós-graduação,Divorciado,2418.38,São Paulo,Feminino,6166.0
46,Médio,Solteiro,2688.68,Belo Horizonte,Masculino,4001.68
38,Superior,Solteiro,2839.02,Rio de Janeiro,Masculino,9231.55
32,Fundamental,Casado,2342.54,Belo Horizonte,Masculino,3129.13
69,Fundamental,Divorciado,3043.44,São Paulo,Feminino,5485.82
44,Fundamental,Divorciado,2481.72,Belo Horizonte,Feminino,3860.84
67,Pós-graduação,Solteiro,5021.55,Salvador,Feminino,6832.9
48,Superior,Casado,2847.13,Porto Alegre,Masculino,5617.74
32,Superior,Solteiro,2440.51,São Paulo,Masculino,6172.21
68,Médio,Casado,2992.33,Belo Horizonte,Masculino,6393.67
40,Médio,Divorciado,2172.85,São Paulo,Masculino,5509.66
41,Fundamental,Solteiro,2397.43,Salvador,Feminino,4195.73
61,Médio,Solteiro,2847.43,Porto Alegre,Feminino,7199.94
30,Médio,Solteiro,1490.55,São Paulo,Masculino,5100.08
39,Superior,Divorciado,2675.41,Salvador,Feminino,6885.14
60,Médio,Solteiro,2642.11,Salvador,Feminino,5891.13
54,Fundamental,Divorciado,2101.44,Salvador,Feminino,6096.36
50,Fundamental,Casado,2843.51,Belo Horizonte,Masculino,5647.52
20,Fundamental,Divorciado,1440.44,Rio de Janeiro,Feminino,4834.34
36,Médio,Casado,2195.01,São Paulo,Feminino,5409.75
40,Pós-graduação,Divorciado,2253.8,Rio de Janeiro,Feminino,9485.74
46,Superior,Divorciado,3029.68,Salvador,Feminino,5214.09
47,Superior,Solteiro,2815.98,Rio de Janeiro,Feminino,6115.97
56,Médio,Divorciado,2213.55,Salvador,Masculino,3203.61
61,Médio,Solteiro,2664.42,Salvador,Feminino,5574.24
64,Fundamental,Casado,2714.1,Porto Alegre,Feminino,6361.91
42,Superior,Casado,2985.2,Porto Alegre,Masculino,4560.49
54,Superior,Solteiro,3147.13,Rio de Janeiro,Feminino,6475.55
64,Fundamental,Casado,2463.25,São Paulo,Masculino,7640.99
25,Médio,Divorciado,1881.55,Rio de Janeiro,Masculino,4944.22
59,Médio,Solteiro,2148.78,São Paulo,Masculino,6600.72
33,Superior,Solteiro,2152.48,Rio de Janeiro,Masculino,6564.94
25,Pós-graduação,Solteiro,2754.4,Belo Horizonte,Feminino,6038.01
18,Médio,Casado,1352.71,Belo Horizonte,Feminino,1345.31
61,Médio,Casado,3187.51,São Paulo,Masculino,6642.12
22,Fundamental,Divorciado,1710.8,Porto Alegre,Feminino,5231.64
20,Fundamental,Divorciado,1787.79,São Paulo,Masculino,4299.28
18,Fundamental,Solteiro,1740.02,Rio de Janeiro,Feminino,2756.49
21,Fundamental,Divorciado,1497.06,Salvador,Feminino,2849.73
57,Superior,Casado,2890.37,Belo Horizonte,Masculino,7300.02
52,Superior,Divorciado,3045.02,Salvador,Feminino,7168.92
49,Fundamental,Casado,2730.17,Belo Horizonte,Masculino,6007.56
59,Superior,Divorciado,3200.17,Rio de Janeiro,Feminino,8510.39
51,Fundamental,Casado,2707.29,Belo Horizonte,Feminino,2552.46
60,Médio,Casado,2791.83,São Paulo,Feminino,6229.42
42,Médio,Divorciado,1794.05,Salvador,Masculino,2658.06
27,Médio,Divorciado,1369.57,Salvador,Masculino,3984.48
38,Médio,Casado,2608.74,Rio de Janeiro,Masculino,5632.2
63,Médio,Solteiro,2539.74,Salvador,Feminino,4329.42
56,Médio,Divorciado,2488.72,Rio de Janeiro,Masculino,5499.52
44,Pós-graduação,Casado,3595.28,Porto Alegre,Masculino,6557.04
44,Fundamental,Divorciado,1962.24,São Paulo,Masculino,6020.78
19,Fundamental,Divorciado,1364.95,Belo Horizonte,Feminino,2871.24
58,Fundamental,Divorciado,2676.51,Belo Horizonte,Feminino,4257.71
65,Superior,Divorciado,3347.31,Belo Horizonte,Feminino,7535.34
30,Fundamental,Divorciado,1608.84,Porto Alegre,Feminino,4109.63
26,Superior,Solteiro,2221.94,São Paulo,Masculino,6618.51
69,Médio,Solteiro,3273.73,Salvador,Feminino,3908.49
53,Médio,Solteiro,2553.13,Salvador,Masculino,4069.41
39,Médio,Casado,1972.46,São Paulo,Feminino,5629.75
59,Fundamental,Solteiro,3053.83,São Paulo,Masculino,4287.76
43,Fundamental,Solteiro,2801.94,Belo Horizonte,Masculino,2515.23
29,Médio,Casado,2156.54,Salvador,Feminino,2715.99
34,Médio,Solteiro,1683.02,São Paulo,Masculino,5473.3
31,Médio,Divorciado,1600.98,Salvador,Masculino,3561.32
31,Fundamental,Solteiro,2061.1,São Paulo,Masculino,5056.91
51,Pós-graduação,Solteiro,3581.31,Rio de Janeiro,Masculino,7566.2
37,Fundamental,Solteiro,1742.57,Belo Horizonte,Feminino,2856.09
28,Superior,Divorciado,2425.93,São Paulo,Feminino,7291.82
33,Superior,Divorciado,2519.66,Porto Alegre,Masculino,5574.62
68,Médio,Divorciado,3483.38,São Paulo,Feminino,5325.09
48,Fundamental,Divorciado,2309.35,Rio de Janeiro,Masculino,3422.1
23,Fundamental,Casado,2105.98,Porto Alegre,Masculino,1742.47
36,Superior,Divorciado,3009.13,Porto Alegre,Feminino,4243.49
54,Superior,Divorciado,2918.1,São Paulo,Masculino,5930.14
21,Superior,Divorciado,2236.21,Rio de Janeiro,Feminino,5516.31
64,Pós-graduação,Divorciado,3856.56,Porto Alegre,Masculino,8871.51
21,Superior,Casado,2054.28,Belo Horizonte,Feminino,4459.85
37,Fundamental,Solteiro,2183.87,Belo Horizonte,Feminino,3394.95
27,Médio,Solteiro,1573.02,Salvador,Masculino,3693.45
41,Superior,Divorciado,2251.41,Salvador,Feminino,5211.59
52,Médio,Divorciado,2400.42,Rio de Janeiro,Masculino,3886.1
43,Fundamental,Divorciado,2644.26,Porto Alegre,Feminino,4352.75
54,Superior,Solteiro,3059.01,Belo Horizonte,Masculino,6592.54
55,Médio,Solteiro,2643.03,Belo Horizonte,Feminino,5953.5
38,Pós-graduação,Divorciado,3377.79,Rio de Janeiro,Feminino,8821.41
57,Superior,Solteiro,2730.85,Porto Alegre,Feminino,5790.29
56,Fundamental,Casado,2811.73,Rio de Janeiro,Masculino,5583.02
38,Pós-graduação,Divorciado,3640.96,São Paulo,Feminino,7935.23
